AA, -68, 617862906, BB, 77, 31, 617846854, 
AA, -69, 618356368, CC, 31, -73, 618329886, 
AA, -69, 619068133, EE, 69, -74, 619046304, 
AA, -67, 619629395, DD, 64, -67, 619595475, 
AA, -67, 619838123, FF, 75, -77, 619743733, 
AA, -67, 622175675, HH, 66, -59, 622148879, 
AA, -67, 624526393, GG, 31, -31, 624492902, 
AA, -67, 625915051, BB, 78, 31, 625848889, 
AA, -71, 628394092, CC, 32, -73, 626331883, 
AA, -70, 628735351, EE, 70, -74, 627048379, 
AA, -70, 628739851, DD, 65, -67, 627596492, 
AA, -70, 628986981, FF, 76, -77, 627745763, 
AA, -70, 630179100, HH, 67, -58, 630149379, 
AA, -70, 634403736, GG, 32, -32, 632497190, 
AA, -68, 634586682, BB, 79, 31, 633850350, 
AA, -68, 634741625, CC, 33, -73, 634335037, 
AA, -69, 635066645, EE, 71, -74, 635050296, 
AA, -69, 635659013, DD, 66, -68, 635595663, 
AA, -69, 635879592, FF, 77, -76, 635774648, 
AA, -68, 638189024, HH, 68, -59, 638151360, 
AA, -69, 640526314, GG, 33, -32, 640499164, 
AA, -75, 641869077, BB, 80, 31, 641852342, 
AA, -73, 642358201, CC, 34, -73, 642337127, 
AA, -69, 643069941, EE, 72, -74, 643052361, 
AA, -66, 643673106, DD, 67, -65, 643596695, 
AA, -66, 643809469, FF, 78, -78, 643750034, 
AA, -68, 646180102, HH, 69, -59, 646153348, 
AA, -71, 648530757, GG, 34, -32, 648500205, 
AA, -70, 650153325, BB, 81, 31, 649854350, 
AA, -72, 651756898, FF, 79, -78, 651752097, 
AA, -72, 651878195, CC, 35, -73, 650338988, 
AA, -72, 652085917, EE, 73, -74, 651054341, 
AA, -72, 652340765, DD, 68, -65, 651597742, 
AA, -68, 654209662, HH, 70, -59, 654155321, 
AA, -73, 657577306, GG, 35, -32, 656501190, 
AA, -75, 657873511, BB, 82, 31, 657856275, 
AA, -75, 658379857, CC, 36, -74, 658341093, 
AA, -82, 659077160, EE, 74, -74, 659056291, 
AA, -77, 659632762, DD, 69, -65, 659599708, 
AA, -77, 659766329, FF, 80, -78, 659753993, 
AA, -73, 662180027, HH, 71, -59, 662157392, 
AA, -72, 664531870, GG, 36, -32, 664502150, 
AA, -72, 665872915, BB, 83, 31, 665858316, 
AA, -71, 666401140, CC, 37, -73, 666343028, 
AA, -71, 667822472, FF, 81, -78, 667756066, 
AA, -71, 668174368, EE, 75, -74, 667058322, 
AA, -72, 668342183, DD, 70, -73, 667600723, 
AA, -74, 670189388, HH, 72, -59, 670159251, 
AA, -74, 672566832, GG, 37, -32, 672503209, 
AA, -76, 673873771, BB, 84, 31, 673860355, 
AA, -78, 674369019, CC, 38, -73, 674345060, 
AA, -78, 675077276, EE, 76, -74, 675060353, 
AA, -76, 675660496, DD, 71, -74, 675602687, 
AA, -77, 675804939, FF, 82, -78, 675758002, 
AA, -76, 678186825, HH, 73, -59, 678161312, 
AA, -83, 680536934, GG, 38, -32, 680505181, 
AA, -78, 681873062, BB, 85, 31, 681862279, 
AA, -77, 682376127, CC, 39, -73, 682347008, 
AA, -77, 683083171, EE, 77, -75, 683062410, 
AA, -80, 683786039, FF, 83, -78, 683760044, 
AA, -80, 685447774, DD, 72, -67, 683603733, 
AA, -80, 686190503, HH, 74, -59, 686163327, 
AA, -81, 688645051, GG, 39, -33, 688501081, 
AA, -82, 689879053, BB, 86, 31, 689864353, 
AA, -82, 690383119, CC, 40, -75, 690346199, 
AA, -83, 691101853, EE, 78, -74, 691064412, 
AA, -83, 691707632, DD, 73, -68, 691605554, 
AA, -83, 691936260, FF, 84, -78, 691761983, 
AA, -85, 694194253, HH, 75, -58, 694165509, 
AA, -85, 696548447, GG, 40, -32, 696503084, 
AA, -86, 697880199, BB, 87, 31, 697866559, 
AA, -88, 698376719, CC, 41, -75, 698348224, 
AA, -87, 699087501, EE, 79, -73, 699066275, 
AA, -87, 699640827, DD, 74, -67, 699606482, 
AA, -86, 699892363, FF, 85, -80, 699763378, 
