AA, -73, 13:18:05, BB, 41,    -76, 13:18:07, 
AA, -73, 13:18:06, FF, 35,    -68, 13:18:07, 
AA, -73, 13:18:09, GG, 36,    -61, 13:18:09, 
AA, -75, 13:18:10, CC, 42,    -42, 13:18:10, 
AA, -75, 13:18:10, HH, 37,    -66, 13:18:10, 
AA, -74, 13:18:10, DD, 42,    -62, 13:18:11, 
AA, -73, 13:18:12, EE, 42,    -71, 13:18:11, 
AA, -74, 13:18:14, BB, 42,    -75, 13:18:16, 
AA, -73, 13:18:17, FF, 36,    -68, 13:18:16, 
AA, -72, 13:18:18, GG, 37,    -62, 13:18:18, 
AA, -71, 13:18:20, CC, 43,    -43, 13:18:18, 
AA, -73, 13:18:20, HH, 38,    -66, 13:18:18, 
AA, -73, 13:18:20, EE, 43,    -71, 13:18:20, 
AA, -74, 13:18:23, DD, 43,    -63, 13:18:23, 
AA, -76, 13:18:26, BB, 43,    -76, 13:18:25, 
AA, -76, 13:18:26, FF, 37,    -67, 13:18:26, 
AA, -76, 13:18:28, CC, 44,    -42, 13:18:28, 
AA, -77, 13:18:28, HH, 39,    -66, 13:18:28, 
AA, -74, 13:18:28, EE, 44,    -71, 13:18:28, 
AA, -74, 13:18:30, GG, 38,    -61, 13:18:30, 
AA, -75, 13:18:34, DD, 44,    -64, 13:18:34, 
AA, -74, 13:18:34, BB, 44,    -76, 13:18:36, 
AA, -74, 13:18:35, FF, 38,    -68, 13:18:36, 
AA, -74, 13:18:36, CC, 45,    -42, 13:18:37, 
AA, -74, 13:18:37, HH, 40,    -67, 13:18:36, 
AA, -74, 13:18:37, EE, 45,    -71, 13:18:37, 
AA, -74, 13:18:39, GG, 39,    -62, 13:18:40, 
AA, -72, 13:18:42, DD, 45,    -64, 13:18:42, 
AA, -73, 13:18:43, BB, 45,    -76, 13:18:44, 
AA, -73, 13:18:44, FF, 39,    -67, 13:18:45, 
AA, -77, 13:18:45, CC, 46,    -41, 13:18:47, 
AA, -74, 13:18:47, HH, 41,    -66, 13:18:46, 
AA, -74, 13:18:47, EE, 46,    -72, 13:18:45, 
AA, -72, 13:18:48, GG, 40,    -62, 13:18:49, 
AA, -73, 13:18:51, DD, 46,    -63, 13:18:50, 
AA, -74, 13:18:52, BB, 46,    -75, 13:18:52, 
